,Date,Bitcoin,Gold,rt_bitcoin,rt_gold,sigma_bitcoin,sigma_gold
997,2006/5/19,7675.8,1335.05,-0.058093384,0.008122483,0.788962641,0.085857989
998,2006/6/19,7786.04,1335.5,0.014259864,0.000337009,0.789420062,0.085911989
999,2006/7/19,7803.23,1340.65,0.002205364,0.003848817,0.78905638,0.085869052
1000,2006/8/19,7998.29,1340.65,0.024690018,0,0.788661382,0.085847694
1001,2006/9/19,7931.34,1340.65,-0.008405769,0,0.788380524,0.085804717
1002,2006/10/19,7640.61,1328.6,-0.037344557,-0.009028815,0.788014383,0.085761804
1003,2006/11/19,8020.38,1324.3,0.048508359,-0.003241738,0.787988496,0.085838778
1004,2006/12/19,7917.58,1332.35,-0.012900199,0.006060282,0.788083941,0.085811348
1005,6/13/19,8173.06,1335.9,0.031757776,0.002660922,0.787746381,0.085822287
1006,6/14/19,8237.88,1351.25,0.00789965,0.011424868,0.787551148,0.085789839
1007,6/15/19,8693.6,1351.25,0.053844094,0,0.787166186,0.085937312
1008,6/16/19,8859.47,1351.25,0.018899821,0,0.787380089,0.08589459
1009,6/17/19,8978.99,1341.3,0.01340046,-0.007390797,0.787050359,0.085851931
1010,6/18/19,9327.48,1341.35,0.038077478,3.73E-05,0.786686876,0.085889216
1011,6/19/19,9076.18,1344.05,-0.027311483,0.002010874,0.78658552,0.085846645
1012,6/20/19,9281.7,1379.5,0.02239132,0.026033671,0.78640269,0.085809937
1013,6/21/19,9531.35,1397.15,0.026541646,0.012713333,0.786103382,0.086744703
1014,6/22/19,10209.38,1397.15,0.06872054,0,0.785845816,0.086931941
1015,6/23/19,10668.63,1397.15,0.044000754,0,0.786455596,0.086889026
1016,6/24/19,10814.48,1405.7,0.013578317,0.006100952,0.786456692,0.086846175
1017,6/25/19,11017.5,1431.4,0.018598941,0.018117587,0.786096091,0.086855634
1018,6/26/19,11766.4,1403.95,0.065763094,-0.019363294,0.785766407,0.087277072
1019,6/27/19,12932.55,1402.5,0.094499377,-0.001033334,0.786283192,0.087768691
1020,6/28/19,11132.85,1409,-0.149847192,0.004623875,0.787805775,0.087727248
1021,6/29/19,12374.35,1409,0.105725585,0,0.792703377,0.087713581
1022,6/30/19,11890.38,1409,-0.039896112,0,0.794697892,0.087670579
1023,2007/1/19,10737.73,1390.1,-0.101965962,-0.013504546,0.794720752,0.08762764
1024,2007/2/19,10578.72,1391.05,-0.014919271,0.000683171,0.79679504,0.087843142
1025,2007/3/19,10805.4,1413.5,0.021201573,0.01601004,0.796475935,0.087800765
1026,2007/4/19,11984.76,1414.9,0.103589833,0.000989959,0.796163259,0.088114061
1027,2007/5/19,11160.49,1388.65,-0.07125598,-0.018726805,0.798041189,0.088072266
1028,2007/6/19,10955.16,1388.65,-0.018569285,0,0.798874915,0.088520093
1029,2007/7/19,11232.04,1388.65,0.02495983,0,0.798587771,0.088476989
1030,2007/8/19,11477.01,1400.1,0.021575495,0.00821161,0.798308749,0.088433948
1031,2007/9/19,12313.08,1391.55,0.070316208,-0.006125429,0.797999244,0.0884832
1032,2007/10/19,12586.78,1408.3,0.021984945,0.011965069,0.798621335,0.088492984
1033,2007/11/19,12099.9,1413.75,-0.039449869,0.003862445,0.798314978,0.088645881
1034,2007/12/19,11352.87,1407.6,-0.063726613,-0.004359622,0.798325322,0.08862283
1035,7/13/19,11803.97,1407.6,0.03896534,0,0.798918688,0.088606828
1036,7/14/19,11389.1,1407.6,-0.035779158,0,0.798821019,0.088563976
1037,7/15/19,10186.96,1412.4,-0.111548287,0.003404259,0.798764091,0.088521186
1038,7/16/19,10873.5,1409.85,0.065220165,-0.001807069,0.801253398,0.088493823
1039,7/17/19,9397.72,1410.35,-0.14586153,0.000354585,0.801724336,0.088455938
1040,7/18/19,9674.28,1417.45,0.029003711,0.005021582,0.806160558,0.088413438
1041,7/19/19,10638.56,1439.7,0.095014319,0.015575276,0.805924422,0.088404618
1042,7/20/19,10535.75,1439.7,-0.0097109,0,0.807390528,0.088691016
1043,7/21/19,10764.9,1439.7,0.021516605,0,0.807036545,0.088648415
1044,7/22/19,10587.41,1427.75,-0.016625282,-0.00833498,0.806726185,0.088605876
1045,7/23/19,10323.62,1425.55,-0.025231086,-0.001542074,0.806420877,0.088659833
1046,7/24/19,9844.3,1426.95,-0.047541866,0.000981595,0.806203946,0.088620905
1047,7/25/19,9772.17,1416.1,-0.007354058,-0.007632685,0.806364018,0.088579622
1048,7/26/19,9875.17,1420.4,0.010484976,0.003031908,0.806000416,0.088617903
1049,7/27/19,9848.65,1420.4,-0.002689136,0,0.80562911,0.088587531
1050,7/28/19,9473.99,1420.4,-0.038784241,0,0.805251141,0.088545261
1051,7/29/19,9530,1419.05,0.005894569,-0.000950888,0.805237561,0.088503053
1052,7/30/19,9501.33,1425.9,-0.003012929,0.00481556,0.80485674,0.088462301
1053,7/31/19,9589.13,1427.55,0.009198376,0.001156495,0.804480887,0.088450764
1054,2008/1/19,10084.7,1406.8,0.050389259,-0.014642067,0.804108207,0.088410312
1055,2008/2/19,10407.17,1441.75,0.031475568,0.024540032,0.80421814,0.088660688
1056,2008/3/19,10529.55,1441.75,0.011690599,0,0.804015637,0.089422798
1057,2008/4/19,10814.57,1441.75,0.026708709,0,0.803652346,0.089380417
1058,2008/5/19,10980.23,1465.25,0.015202084,0.016168223,0.803396107,0.089338095
1059,2008/6/19,11787.99,1465.25,0.070984834,0,0.803049885,0.089640352
1060,2008/7/19,11465.67,1506.05,-0.027723863,0.027464453,0.803669839,0.089597991
1061,2008/8/19,11960.82,1495.75,0.042278955,-0.006862576,0.803489826,0.090544466
1062,2008/9/19,11996.41,1497.7,0.00297113,0.001302845,0.803445411,0.090565722
1063,2008/10/19,11856.64,1497.7,-0.01171939,0,0.80306706,0.090524884
1064,2008/11/19,11282.22,1497.7,-0.049660013,0,0.802734185,0.090482271
1065,2008/12/19,11566.84,1504.7,0.024914349,0.004662945,0.802943769,0.090439719
1066,8/13/19,11386.26,1498.4,-0.015735018,-0.004195671,0.802671766,0.09042427
1067,8/14/19,10858.12,1513.25,-0.047494178,0.009861784,0.802367974,0.090406158
1068,8/15/19,10016.96,1515.65,-0.080633531,0.001584734,0.802529072,0.090487788
1069,8/16/19,10302.17,1515.25,0.028074896,-0.000263948,0.803629112,0.090448156
1070,8/17/19,10359.44,1515.25,0.005543629,0,0.803390931,0.090406
1071,8/18/19,10214.52,1515.25,-0.014087944,0,0.803017236,0.090363725
1072,8/19/19,10317.6,1496.6,0.010040937,-0.012384573,0.802701513,0.09032151
1073,8/20/19,10917.26,1504.55,0.056493848,0.005297982,0.802338733,0.09048286
1074,8/21/19,10760.56,1503.25,-0.014457425,-0.000864419,0.802579555,0.090475535
1075,8/22/19,10129.4,1502.05,-0.060445511,-0.000798589,0.802267892,0.090434619
1076,8/23/19,10111.98,1503.8,-0.001721227,0.001164396,0.802736314,0.090393596
1077,8/24/19,10405.81,1503.8,0.028643444,0,0.80236714,0.090352965
1078,8/25/19,10143.8,1503.8,-0.025501623,0,0.802137829,0.090310987
1079,8/26/19,10135.06,1503.8,-0.000861981,0,0.801932434,0.090269068
1080,8/27/19,10360.28,1532.95,0.021978564,0.019198746,0.801563247,0.090227208
1081,8/28/19,10171.95,1537.15,-0.018345331,0.002736069,0.80127132,0.090655163
1082,8/29/19,9717.82,1540.2,-0.045672619,0.001982226,0.800993027,0.090621884
1083,8/30/19,9484.55,1528.4,-0.024297155,-0.007690842,0.80111277,0.090584332
1084,8/31/19,9577.99,1528.4,0.009803599,0,0.800894227,0.090621212
1085,2009/1/19,9600.9,1528.4,0.002389086,0,0.800535891,0.090579387
1086,2009/2/19,9769.79,1525.95,0.017438127,-0.00160427,0.8001669,0.09053762
1087,2009/3/19,10386.64,1537.85,0.061225393,0.00776817,0.799845127,0.090499752
1088,2009/4/19,10621.29,1546.1,0.022340112,0.005350294,0.800199528,0.0905328
1089,2009/5/19,10584.16,1529.1,-0.003501934,-0.011056304,0.799913445,0.090525918
1090,2009/6/19,10577.8,1523.7,-0.000601079,-0.00353774,0.799553904,0.09064452
1091,2009/7/19,10317.47,1523.7,-0.02491889,0,0.799189198,0.090620071
1092,2009/8/19,10487.21,1523.7,0.016317844,0,0.798981243,0.090578514
1093,2009/9/19,10406.31,1509.2,-0.007744067,-0.009561878,0.798654825,0.090537013
1094,2009/10/19,10313.66,1498.25,-0.008943123,-0.007281949,0.798311687,0.090615084
1095,2009/11/19,10101.03,1490.65,-0.020831831,-0.005085494,0.797974458,0.090643253
1096,2009/12/19,10159.32,1515.2,0.005754112,0.016335177,0.797724277,0.090636126
1097,9/13/19,10420.16,1503.1,0.025350881,-0.008017801,0.797362419,0.090928274
1098,9/14/19,10363.9,1503.1,-0.005413777,0,0.797107351,0.090970489
1099,9/15/19,10361.33,1503.1,-0.000248007,0,0.796757563,0.090929033
1100,9/16/19,10310.43,1497.2,-0.004924603,-0.003932945,0.796396631,0.090887634
1101,9/17/19,10265.63,1502.1,-0.004354582,0.003267432,0.796046208,0.090866933
1102,9/18/19,10190.36,1503.5,-0.007359247,0.000931594,0.79569454,0.09083817
1103,9/19/19,10157.59,1500.7,-0.003220966,-0.001864058,0.795353841,0.09079775
1104,9/20/19,10275.88,1501.9,0.011578192,0.000799307,0.795000109,0.090761473
1105,9/21/19,10173.11,1501.9,-0.010051437,0,0.794656987,0.090720913
1106,9/22/19,9979.49,1501.9,-0.019215978,0,0.79433026,0.090679833
1107,9/23/19,10033.05,1522.1,0.005352657,0.013359987,0.794069238,0.090638808
1108,9/24/19,9683.38,1520.65,-0.03547363,-0.000953085,0.793712178,0.090818001
1109,9/25/19,8553.61,1528.75,-0.124057598,0.005312533,0.793653136,0.090778429
1110,9/26/19,8432.23,1506.4,-0.014292148,-0.01472771,0.796606625,0.09077115
1111,9/27/19,8055.64,1489.9,-0.045688801,-0.011013695,0.796304929,0.091005953
1112,9/28/19,8193.9,1489.9,0.017017508,0,0.79642211,0.091119252
1113,9/29/19,8225,1489.9,0.003788322,0,0.796108518,0.091078249
1114,9/30/19,8056.74,1485.3,-0.020669288,-0.003092232,0.795751242,0.091037301
1115,2010/1/19,8307.74,1473.45,0.030678602,-0.008010182,0.795502736,0.091009105
1116,2010/2/19,8322.92,1492.6,0.001825544,0.012912976,0.795311566,0.091049976
1117,2010/3/19,8382.03,1517.1,0.007076974,0.016281052,0.794955215,0.09121272
1118,2010/4/19,8236.17,1499.15,-0.017554699,-0.011902337,0.794603935,0.091494936
1119,2010/5/19,8155.48,1499.15,-0.009845336,0,0.794329649,0.091631958
1120,2010/6/19,8147.69,1499.15,-0.000955642,0,0.79400496,0.091590984
1121,2010/7/19,7869.74,1501.25,-0.034709426,0.001399814,0.793652586,0.091550064
1122,2010/8/19,8212.02,1505.85,0.04257391,0.003059428,0.793579233,0.091511226
1123,2010/9/19,8190,1507.25,-0.002685037,0.000929276,0.793558364,0.091481068
1124,2010/10/19,8587.92,1494.8,0.047442667,-0.00829438,0.793210047,0.091441107
1125,2010/11/19,8586.9,1479.15,-0.000118779,-0.01052482,0.793274077,0.091487077
1126,2010/12/19,8269.73,1479.15,-0.037635926,0,0.792922662,0.091584722
1127,10/13/19,8308.01,1479.15,0.004618249,0,0.792896797,0.091544021
1128,10/14/19,8283.76,1490.6,-0.002923138,0.007711125,0.792546046,0.091503373
1129,10/15/19,8353.54,1487.8,0.00838843,-0.001880205,0.792200226,0.091533528
1130,10/16/19,8162.16,1485.1,-0.023176561,-0.001816409,0.791856883,0.091497751
1131,10/17/19,8002.51,1492.65,-0.019753597,0.005070954,0.791638727,0.091461711
1132,10/18/19,8076.78,1490,0.009238036,-0.001776944,0.791387553,0.091451325
1133,10/19/19,7954.15,1490,-0.015299473,0,0.791047846,0.091415202
1134,10/20/19,7960.04,1490,0.00074022,0,0.790761453,0.091374829
1135,10/21/19,8231.06,1491.65,0.033480779,0.00110677,0.790413178,0.091334508
1136,10/22/19,8222.52,1485.35,-0.001038072,-0.004232455,0.790263251,0.091295452
1137,10/23/19,8026.76,1494.45,-0.024095772,0.006107811,0.789917576,0.091278085
1138,10/24/19,7469.56,1496.55,-0.071944864,0.001404213,0.789711322,0.091281718
1139,10/25/19,7431.88,1513.45,-0.00505724,0.011229354,0.790480822,0.091243613
1140,10/26/19,8666.79,1513.45,0.153719625,0,0.79014436,0.091353432
1141,10/27/19,9259.8,1513.45,0.06618397,0,0.794434985,0.091313337
1142,10/28/19,9551.54,1492.4,0.031019948,-0.014006251,0.794907435,0.091273295
1143,10/29/19,9218.76,1486.75,-0.03546186,-0.003793033,0.794724309,0.091474189
1144,10/30/19,9433.35,1492.1,0.023010744,0.003591994,0.794664266,0.091452442
1145,10/31/19,9164.62,1510.95,-0.028900864,0.012554068,0.794402463,0.09142711
1146,2011/1/19,9147.98,1508.8,-0.001817328,-0.001423959,0.794251641,0.091573597
1147,2011/2/19,9252.99,1508.8,0.011413653,0,0.793908511,0.091536445
1148,2011/3/19,9301.18,1508.8,0.005194531,0,0.793578832,0.091496514
1149,2011/4/19,9206.16,1509.45,-0.010268449,0.000430713,0.793234739,0.091456636
1150,2011/5/19,9418.05,1488.95,0.022755236,-0.013674173,0.792921371,0.091416915
1151,2011/6/19,9310.19,1486.05,-0.011518562,-0.00194958,0.792659892,0.091604786
1152,2011/7/19,9343.34,1484.25,0.003554291,-0.001211999,0.792354001,0.09156998
1153,2011/8/19,9204.24,1464.15,-0.014999543,-0.013634725,0.792010313,0.091532249
1154,2011/9/19,8766.04,1464.15,-0.048779082,0,0.791726913,0.091717514
1155,2011/10/19,8809.41,1464.15,0.004935303,0,0.791905283,0.091677741
1156,2011/11/19,9037.12,1458.7,0.025520071,-0.003729241,0.791563787,0.09163802
1157,2011/12/19,8717.81,1452.05,-0.03597248,-0.004569277,0.791328883,0.091615667
1158,11/13/19,8801.52,1462.9,0.009556374,0.007444416,0.791278835,0.091601772
1159,11/14/19,8762.42,1466.65,-0.004452311,0.002560122,0.790947643,0.091626615
1160,11/15/19,8632.32,1466.9,-0.014958824,0.000170442,0.790615387,0.091594312
1161,11/16/19,8457.69,1466.9,-0.020437212,0,0.790333646,0.091554797
1162,11/17/19,8482.7,1466.9,0.002952709,0,0.790095672,0.091515334
1163,11/18/19,8503.93,1467.65,0.002499614,0.000511152,0.789755725,0.091475922
1164,11/19/19,8175.99,1468.45,-0.039326599,0.000544941,0.789416131,0.091436765
1165,11/20/19,8120.8,1471.7,-0.006773139,0.002210772,0.789420018,0.091397693
1166,11/21/19,8081.81,1467.05,-0.004812814,-0.003164613,0.789097151,0.091363756
1167,11/22/19,7617.07,1464.45,-0.059224076,-0.001773836,0.788768462,0.091337071
1168,11/23/19,7286.35,1464.45,-0.044389047,0,0.789177749,0.091301994
1169,11/24/19,7324.03,1464.45,0.005157988,0,0.789268284,0.091262876
1170,11/25/19,6907.4,1458.4,-0.058567422,-0.004139801,0.788932471,0.091223808
1171,11/26/19,7130.25,1454.65,0.031752996,-0.002574623,0.789322491,0.091205868
1172,11/27/19,7163.63,1454.35,0.004670539,-0.000206256,0.789159424,0.091175214
1173,11/28/19,7523.83,1454.65,0.049058481,0.000206256,0.788824002,0.091136372
1174,11/29/19,7431,1460.15,-0.012414878,0.003773848,0.788922605,0.091097502
1175,11/30/19,7757.47,1460.15,0.042995811,0,0.788628167,0.091074745
1176,2012/1/19,7557.72,1460.15,-0.026086693,0,0.788621505,0.091035956
1177,2012/2/19,7402.69,1461.15,-0.02072611,0.000684627,0.788442909,0.090997217
1178,2012/3/19,7309.59,1477.3,-0.012656263,0.0109923,0.788210516,0.090958946
1179,2012/4/19,7296.77,1475.1,-0.0017554,-0.001490313,0.787918687,0.091060191
1180,2012/5/19,7192.85,1475.95,-0.014344307,0.000576066,0.787587373,0.091024474
1181,2012/6/19,7395.97,1459.65,0.02784778,-0.011105169,0.787306574,0.090986139
1182,2012/7/19,7547.19,1459.65,0.020240051,0,0.787103508,0.091094528
1183,2012/8/19,7504.83,1459.65,-0.005628495,0,0.786835038,0.091055961
1184,2012/9/19,7522.39,1461.7,0.002337093,0.001403461,0.786514145,0.091017443
1185,2012/10/19,7337.42,1464.95,-0.024896624,0.00222097,0.786181943,0.090981008
1186,2012/11/19,7220.76,1466.8,-0.016027072,0.001262045,0.785992891,0.090947922
1187,2012/12/19,7202.31,1467.8,-0.002558403,0.000681524,0.785725626,0.090911159
1188,12/13/19,7189.16,1466.6,-0.001827472,-0.000817884,0.785398768,0.090873238
1189,12/14/19,7251.87,1466.6,0.008685031,0,0.785071101,0.090835907
1190,12/15/19,7067.74,1466.6,-0.025718598,0,0.784749473,0.090797676
1191,12/16/19,7111.14,1477.9,0.0061218,0.007675365,0.784570448,0.090759495
1192,12/17/19,6879.54,1475.8,-0.033110779,-0.001421946,0.784244256,0.090788503
1193,12/18/19,6612.12,1474.05,-0.039647461,-0.001186501,0.784156364,0.09075305
1194,12/19/19,7284.29,1476.7,0.096815646,0.001796154,0.78416605,0.090716873
1195,12/20/19,7150.86,1479,-0.018487345,0.001556315,0.785587958,0.090682234
1196,12/21/19,7190.17,1479,0.005482186,0,0.785341224,0.090646749
1197,12/22/19,7143.2,1479,-0.00655396,0,0.785015134,0.090608824
1198,12/23/19,7514.41,1482.1,0.050661655,0.002093817,0.784701511,0.090570946
1199,12/24/19,7322.08,1482.1,-0.02592807,0,0.784832596,0.09053776
1200,12/25/19,7250.69,1482.1,-0.009797804,0,0.784657284,0.090499975
1201,12/26/19,7192.72,1482.1,-0.008027233,0,0.784357494,0.090462238
1202,12/27/19,7194.4,1511.5,0.000233542,0.019642534,0.78405053,0.090424548
1203,12/28/19,7243.93,1511.5,0.006860931,0,0.783724947,0.090829023
1204,12/29/19,7301.07,1511.5,0.007857036,0,0.783403647,0.090791246
1205,12/30/19,7385.36,1514.75,0.01147875,0.002147874,0.783084792,0.090753517
1206,12/31/19,7219.6,1514.75,-0.022700113,0,0.782777,0.090720609
1207,2001/1/20,7168.31,1514.75,-0.007129627,0,0.782570783,0.090682972
1208,2001/2/20,7175.68,1527.1,0.001027608,0.008120103,0.782262744,0.090645382
1209,2001/3/20,6944.33,1548.75,-0.032772031,0.014077642,0.781939085,0.090681634
1210,2001/4/20,7326.35,1548.75,0.053551939,0,0.781849228,0.090867878
1211,2001/5/20,7347.89,1548.75,0.002935759,0,0.782038491,0.09083031
1212,2001/6/20,7351.57,1573.1,0.000500699,0.015600041,0.781715691,0.090792788
1213,2001/7/20,7759.24,1567.85,0.053970495,-0.003342941,0.781393589,0.091029057
1214,2001/8/20,8165.47,1571.95,0.051029896,0.002611633,0.781590366,0.091005358
1215,2001/9/20,8042.65,1550.75,-0.015155657,-0.013578202,0.78172894,0.090974813
1216,2001/10/20,7817.92,1553.6,-0.028340096,0.001836134,0.781464492,0.091151724
1217,2001/11/20,8184.66,1553.6,0.045843136,0,0.781321025,0.091117517
1218,2001/12/20,8021.49,1553.6,-0.02013748,0,0.781367299,0.091080063
1219,1/13/20,8173.97,1549.9,0.018830525,-0.002384406,0.781141396,0.091042655
1220,1/14/20,8105.24,1545.1,-0.008443949,-0.00310178,0.780874564,0.091012459
1221,1/15/20,8842.42,1549,0.087049829,0.002520928,0.780575804,0.090986968
1222,1/16/20,8813.89,1554.55,-0.003231709,0.003576553,0.781636044,0.090956177
1223,1/17/20,8722.03,1557.6,-0.010476877,0.00196006,0.781321739,0.090932408
1224,1/18/20,8900.34,1557.6,0.020237469,0,0.781032771,0.090898986
1225,1/19/20,8910.85,1557.6,0.001180157,0,0.780776029,0.090861836
1226,1/20/20,8703.36,1560.15,-0.023560477,0.001635795,0.780457468,0.090824731
1227,1/21/20,8626.47,1551.3,-0.008873775,-0.005688681,0.78026534,0.090790211
1228,1/22/20,8722.26,1556.9,0.011042995,0.003603376,0.779970478,0.090791525
1229,1/23/20,8658.94,1562.9,-0.007286065,0.003846405,0.779667926,0.090768168
1230,1/24/20,8388.11,1564.3,-0.031777086,0.00089537,0.779367613,0.090746795
1231,1/25/20,8428.17,1564.3,0.00476444,0,0.779269636,0.090710522
1232,1/26/20,8327.36,1564.3,-0.012033187,0,0.778954388,0.090673661
1233,1/27/20,8588.42,1580.1,0.030868305,0.010049697,0.778676246,0.090636845
1234,1/28/20,8895.78,1574,0.035162223,-0.003867986,0.778517603,0.090710861
1235,1/29/20,9385.69,1573.45,0.053609182,-0.000349489,0.778409288,0.090692184
1236,1/30/20,9279.81,1578.25,-0.011345116,0.003045978,0.778596329,0.090655699
1237,1/31/20,9502.37,1584.2,0.023700169,0.00376291,0.778316058,0.090628492
1238,2002/1/20,9333.77,1584.2,-0.017902235,0,0.7780891,0.090606565
1239,2002/2/20,9378.09,1584.2,0.004737111,0,0.777851329,0.090569958
1240,2002/3/20,9314.56,1574.75,-0.00679735,-0.005983019,0.777538595,0.090533395
1241,2002/4/20,9162.14,1558.35,-0.016498991,-0.01046896,0.777240286,0.090539
1242,2002/5/20,9162.14,1553.3,0,-0.003245869,0.776993066,0.090628651
1243,2002/6/20,9614.9,1563.3,0.048234203,0.006417272,0.776681091,0.090604898
1244,2002/7/20,9755.66,1572.65,0.014533651,0.005963123,0.776769559,0.090612672
1245,2002/8/20,9807.54,1572.65,0.005303848,0,0.776486001,0.090614213
1246,2002/9/20,9907.12,1572.65,0.010102213,0,0.776175901,0.090577807
1247,2002/10/20,10162.41,1573.2,0.025441928,0.000349667,0.775876109,0.090541444
1248,2002/11/20,9854.79,1570.5,-0.030737987,-0.001717722,0.775666619,0.090505154
1249,2002/12/20,10275.38,1563.7,0.041793111,-0.004339232,0.775560701,0.090472701
1250,2/13/20,10354.3,1575.05,0.00765115,0.00723221,0.775545148,0.090458789
1251,2/14/20,10242.43,1581.4,-0.010862996,0.004023513,0.775240369,0.090478736
1252,2/15/20,10368.53,1581.4,0.012236361,0,0.774962795,0.090459344
1253,2/16/20,9904.17,1581.4,-0.045819377,0,0.774672039,0.090423204
1254,2/17/20,9937.67,1580.8,0.003376706,-0.000379483,0.774796923,0.090387108
1255,2/18/20,9703.93,1589.85,-0.023801629,0.005708624,0.774488188,0.090351334
1256,2/19/20,10180.65,1604.2,0.047957902,0.008985518,0.77430653,0.090349754
1257,2/20/20,9604.72,1619,-0.058234215,0.009183485,0.774391088,0.090400513
1258,2/21/20,9606.86,1643.3,0.000222782,0.014897741,0.774767721,0.090454945
1259,2/22/20,9696.58,1643.3,0.009295819,0,0.774460438,0.090659247
1260,2/23/20,9669.63,1643.3,-0.0027832,0,0.774162295,0.090623239
1261,2/24/20,9989.39,1671.65,0.032533484,0.017104747,0.773859634,0.090587274
1262,2/25/20,9663.75,1650.3,-0.033141758,-0.012854073,0.773724991,0.090867187
1263,2/26/20,9309.15,1634.9,-0.037383984,-0.009375449,0.77365171,0.091017828
1264,2/27/20,8785.52,1652,-0.057892876,0.010405035,0.773637449,0.091081702
1265,2/28/20,8804.72,1609.85,0.00218303,-0.025845668,0.774003428,0.091160335
1266,2/29/20,8712.35,1609.85,-0.010546382,0,0.773697438,0.091861359
1267,2003/1/20,8534.17,1609.85,-0.020663454,0,0.773421567,0.091825068
1268,2003/2/20,8912.82,1599.65,0.043412585,-0.006356152,0.773212611,0.091788821
1269,2003/3/20,8912.82,1615.5,0,0.009859651,0.773225686,0.091798479
1270,2003/4/20,8754.34,1641.85,-0.017941112,0.016179149,0.772921785,0.091864254
1271,2003/5/20,8758.9,1659.6,0.000520749,0.010752955,0.772692042,0.092105006
1272,2003/6/20,9067.39,1683.65,0.034614135,0.014387446,0.772388464,0.092189274
1273,2003/7/20,9155.89,1683.65,0.009712927,0,0.772281309,0.092369798
1274,2003/8/20,8898.63,1683.65,-0.028500056,0,0.771988658,0.09233352
1275,2003/9/20,8039.38,1672.5,-0.101545367,-0.006644543,0.771859411,0.092297285
1276,2003/10/20,7931.94,1655.7,-0.013454319,-0.010095633,0.773544945,0.092311049
1277,2003/11/20,7885.46,1653.75,-0.005877089,-0.001178444,0.773285949,0.09238783
1278,2003/12/20,7936.65,1570.7,0.006470715,-0.051524057,0.77299456,0.092353577
1279,3/13/20,4830.21,1562.8,-0.496601327,-0.005042296,0.772695788,0.095128908
1280,3/14/20,5609.03,1562.8,0.149487854,0,0.816994657,0.09511943
1281,3/15/20,5166.26,1562.8,-0.082228777,0,0.8204818,0.095082255
1282,3/16/20,5348.44,1487.7,0.034655907,-0.049247781,0.821383714,0.095045123
1283,3/17/20,5026.35,1536.2,-0.062110855,0.032080531,0.821251988,0.097497543
1284,3/18/20,5357.61,1498.2,0.063823906,-0.025047447,0.821636059,0.098485321
1285,3/19/20,5410.23,1474.25,0.009773626,-0.016115002,0.821984696,0.099076064
1286,3/20/20,6195.2,1494.4,0.135483193,0.013575403,0.82167612,0.09929732
1287,3/21/20,6226.44,1494.4,0.005029942,0,0.824441584,0.099438201
1288,3/22/20,6189.85,1494.4,-0.005893887,0,0.824123035,0.099399541
1289,3/23/20,5822.62,1525.4,-0.061160522,0.020531882,0.823813193,0.099360925
1290,3/24/20,6502.16,1605.75,0.110384097,0.051334266,0.824173931,0.099732608
1291,3/25/20,6768.49,1605.45,0.04014359,-0.000186846,0.825877496,0.102232418
1292,3/26/20,6698.46,1634.8,-0.01040037,0.018116382,0.825808854,0.102192893
1293,3/27/20,6763.75,1617.3,0.009699821,-0.010762381,0.825514858,0.10246104
1294,3/28/20,6369.09,1617.3,-0.060120868,0,0.825206133,0.102534882
1295,3/29/20,6260.95,1617.3,-0.017124671,0,0.825542944,0.102495247
1296,3/30/20,5885.41,1618.3,-0.061855524,0.000618123,0.825285232,0.102455658
1297,3/31/20,6405.29,1608.95,0.084647805,-0.005794423,0.825657226,0.102416296
1298,2004/1/20,6428.28,1576.55,0.003582795,-0.020342877,0.826509206,0.102410353
1299,2004/2/20,6652.87,1616.8,0.034341334,0.025209972,0.826191309,0.102768314
1300,2004/3/20,6809.11,1613.1,0.023213081,-0.002291094,0.826053238,0.103320731
1301,2004/4/20,6741.67,1613.1,-0.009953753,0,0.825813184,0.103286561
1302,2004/5/20,6871.69,1613.1,0.019102404,0,0.825519363,0.10324685
1303,2004/6/20,6777.44,1648.3,-0.013810624,0.02158666,0.825252913,0.103207184
1304,2004/7/20,7343.2,1649.25,0.080175265,0.000576185,0.824977754,0.103597315
1305,2004/8/20,7205.55,1647.8,-0.018923153,-0.000879574,0.825701541,0.10355771
1306,2004/9/20,7365.03,1680.65,0.021891561,0.019739558,0.825458471,0.103519018
1307,2004/10/20,7293.69,1680.65,-0.009733532,0,0.825210175,0.103835888
1308,2004/11/20,6873.24,1680.65,-0.05937398,0,0.824917284,0.103796158
1309,2004/12/20,6891.6,1680.65,0.002667668,0,0.825236075,0.103756473
1310,4/13/20,6915.37,1680.65,0.003443192,0,0.824920915,0.103716834
1311,4/14/20,6857.66,1741.9,-0.008380195,0.035795848,0.824606436,0.10367724
1312,4/15/20,6871.95,1718.65,0.002081633,-0.013437373,0.824309499,0.104807297
1313,4/16/20,6623.8,1729.5,-0.036778685,0.00629325,0.823995307,0.104937881
1314,4/17/20,7112.27,1692.55,0.071152238,-0.021596082,0.823932776,0.104931858
1315,4/18/20,7034.89,1692.55,-0.010939407,0,0.824429242,0.105325421
1316,4/19/20,7259.36,1692.55,0.031409616,0,0.824143249,0.105285367
1317,4/20/20,7130.04,1686.2,-0.017974826,-0.003758791,0.823977088,0.105245359
1318,4/21/20,6840.24,1682.05,-0.041494026,-0.002464189,0.823730382,0.105219516
1319,4/22/20,6852.52,1710.55,0.001793649,0.016801669,0.823733472,0.105185933
1320,4/23/20,7130.99,1736.25,0.039833607,0.014912659,0.823421156,0.105396689
1321,4/24/20,7477.6,1715.9,0.04746181,-0.011789891,0.823351721,0.105552827
1322,4/25/20,7507.08,1715.9,0.00393469,0,0.823388946,0.105642821
