Date,Bitcoin,Gold,Bitcoin_pre,Gold_pre,predict_gold_volatility,predict_bitcoin_volatility,predict_both_volatility
2019/2/19,3910.8,1334.15,3612.378251,1324.672978,0.183046617,5.633145637,1.015444855
2019/2/20,3926.53,1343.75,3713.942428,1334.931946,0.185081419,8.129225894,1.226608603
2019/2/21,3987.18,1331.25,3887.53826,1343.020023,0.187888839,7.700045772,1.202810316
2019/2/22,3944.88,1329.05,3898.489566,1331.885955,0.194335178,7.421091798,1.200907655
2019/2/23,3983.48,1329.05,4019.389871,1328.718246,0.1927889,7.144441229,1.173613636
2019/2/24,4139.6,1329.05,3961.531194,1329.022121,0.190959565,6.823358846,1.141483961
2019/2/25,3766.89,1331.05,3942.434176,1329.425959,0.189127387,7.403831701,1.183328926
2019/2/26,3848.33,1325.05,4134.206316,1330.381693,0.18746634,12.75221371,1.546160026
2019/2/27,3831.45,1322.85,3831.499511,1325.938925,0.187662965,12.23642208,1.515362415
2019/2/28,3833.23,1319.15,3814.69265,1321.96529,0.186145745,11.51751127,1.464218465
2019/3/1,3850.08,1311.95,3786.053798,1319.918407,0.185134802,10.84218725,1.416780219
2019/3/2,3834.62,1311.95,3885.585257,1311.534882,0.18622861,10.23024388,1.380276819
2019/3/3,3831.44,1311.95,3870.638895,1311.984571,0.184406469,9.685924228,1.336468138
2019/3/4,3814.58,1285.4,3776.187275,1312.298425,0.182577844,9.167361179,1.293737624
2019/3/5,3730.98,1283.8,3837.194017,1285.030907,0.21690233,8.70723279,1.374270381
2019/3/6,3872.25,1285.85,3869.836599,1284.293021,0.215010195,8.612650713,1.360811417
2019/3/7,3876.85,1285.3,3705.53682,1285.306956,0.213204527,9.010775913,1.386051304
2019/3/8,3886.82,1296.75,3821.180286,1285.811058,0.211246704,8.538877208,1.343059815
2019/3/9,3875.96,1296.75,3926.401412,1296.270833,0.216370316,8.099838257,1.323844616
2019/3/10,3950.56,1296.75,3914.517153,1297.072223,0.214353038,7.702103216,1.284900473
2019/3/11,3928.17,1292.75,3816.762823,1296.671208,0.212357164,7.513325782,1.263134417
2019/3/12,3881.09,1297.05,3945.754035,1292.635976,0.211305128,7.173882804,1.231210064
2019/3/13,3892.51,1306.95,3990.454897,1297.326885,0.210319509,6.940748301,1.208211395
2019/3/14,3877.77,1295.55,3860.816344,1306.451339,0.213482401,6.600079714,1.187013422
2019/3/15,3885.21,1303.5,3839.763994,1296.265935,0.218529908,6.296709104,1.173038475
2019/3/16,3936.5,1303.5,3921.734623,1302.702078,0.219843468,5.989778242,1.147524997
2019/3/17,4015.95,1303.5,3916.764738,1304.196859,0.217789638,5.787501193,1.122701112
2019/3/18,3994.92,1305.6,3877.756414,1303.052752,0.215773326,5.737605023,1.112664422
2019/3/19,3998.77,1307.7,4008.054019,1305.713341,0.214006489,5.493377649,1.084259409
2019/3/20,4029.11,1303.7,4058.129754,1307.916575,0.212272506,5.228215383,1.053473483
2019/3/21,4056.4,1309.6,3978.461167,1303.24602,0.211241318,4.999055306,1.027622029
2019/3/22,3992.34,1311.3,3975.399625,1310.178685,0.211069347,4.775251057,1.003946773
2019/3/23,3999.06,1311.3,4098.96518,1310.664802,0.209311128,4.768882737,0.999089698
2019/3/24,4011.92,1311.3,4029.906609,1311.884243,0.207461986,4.540105471,0.970514966
2019/3/25,3994.11,1319.55,3940.089619,1310.88502,0.205635009,4.323785366,0.942932471
2019/3/26,3935.89,1316.3,4000.961316,1319.64685,0.207092452,4.145242203,0.926524891
2019/3/27,3947.74,1309.7,4057.527197,1316.534266,0.205849016,4.148854581,0.924141566
2019/3/28,4048.51,1295.15,3921.750406,1309.286536,0.206284788,3.95335526,0.903059827
2019/3/29,4037.37,1295.4,3890.990248,1295.859043,0.215162272,4.201396887,0.950779734
2019/3/30,4115.55,1295.4,4082.267202,1294.610156,0.213245692,4.020461664,0.925929874
2019/3/31,4114.44,1295.4,4080.290856,1296.127393,0.211367544,4.067376833,0.927206263
2019/4/1,4114.16,1293.5,4060.004557,1294.88551,0.209511724,3.882060905,0.901852135
2019/4/2,4152.53,1290.3,4098.783083,1293.750795,0.207892777,3.70564141,0.877710705
2019/4/3,4882.88,1290.45,4175.14471,1290.416896,0.206642087,3.578859128,0.859966813
2019/4/4,4959.81,1283.15,4139.293372,1290.026684,0.204861428,17.14821998,1.874302225
2019/4/5,4911.24,1288.45,4792.407189,1283.891743,0.205829226,16.44699133,1.83991073
2019/4/6,5028.77,1288.45,5021.435237,1287.535187,0.205464135,15.79240243,1.801325152
2019/4/7,5053.52,1288.45,4976.190035,1289.356794,0.2037021,15.34895359,1.768223423
2019/4/8,5189.39,1300,4933.808667,1287.744188,0.201966163,14.73896549,1.725332521
2019/4/9,5268.71,1303,5033.053669,1300.279905,0.206777297,14.43030573,1.727385195
2019/4/10,5175.81,1305.45,5284.067657,1303.117639,0.205426193,13.96433689,1.693706162
2019/4/11,5310.18,1298.8,5245.661507,1304.950331,0.203945015,13.61614088,1.666416532
2019/4/12,5035.02,1294.3,5100.483668,1299.659615,0.204419238,13.35852847,1.652495148
2019/4/13,5072.85,1294.3,5357.056332,1293.343417,0.203729551,14.01636731,1.689836742
2019/4/14,5064.62,1294.3,5104.530085,1295.212018,0.202007179,13.53426251,1.653486677
2019/4/15,5152.51,1285.65,4990.318788,1293.612303,0.200297704,13.07756305,1.618457863
2019/4/16,5036.18,1276.35,5034.590013,1286.103343,0.202330794,12.73032454,1.604910175
2019/4/17,5196.65,1275.85,5241.220056,1276.373955,0.204960246,12.53891428,1.603115392
2019/4/18,5220.37,1275.7,5034.352842,1275.431386,0.203250076,12.45808447,1.591259444
2019/4/19,5276.31,1275.7,5101.170193,1276.452582,0.201544842,12.06365541,1.559284298
2019/4/20,5277.04,1275.7,5265.736431,1274.785189,0.199851939,11.71413684,1.530063058
2019/4/21,5309.28,1275.7,5346.834758,1276.636134,0.198178054,11.35702501,1.500237687
2019/4/22,5281.83,1275.7,5203.344236,1274.941909,0.196512172,11.020961,1.471649748
2019/4/23,5377.19,1269.5,5271.628306,1276.173891,0.194856228,10.7132215,1.444831454
2019/4/24,5518.16,1271.65,5372.016875,1269.485809,0.195156081,10.48761934,1.430637162
2019/4/25,5434.19,1280.8,5369.037247,1271.249366,0.19373758,10.383816,1.418356578
2019/4/26,5195.61,1284.2,5428.784529,1281.451577,0.196263782,10.1898532,1.414177896
2019/4/27,5292.83,1284.2,5488.273167,1283.368144,0.195176845,10.63789732,1.440927215
2019/4/28,5280.19,1284.2,5269.80764,1285.075234,0.193530431,10.42367902,1.420316548
2019/4/29,5301.29,1279.5,5198.810287,1283.469542,0.191869827,10.12945758,1.394108058
2019/4/30,5260.65,1282.3,5251.915824,1280.029567,0.191367011,9.84077848,1.372297478
2019/5/1,5269.79,1283.8,5403.770955,1282.084208,0.190086732,9.59475741,1.350494755
2019/5/2,5326.67,1270.95,5245.963588,1283.659014,0.188543618,9.323747082,1.325870661
2019/5/3,5390.16,1278.55,5175.789484,1271.572241,0.195146152,9.088391912,1.331752495
2019/5/4,5657.14,1278.55,5379.446193,1277.583296,0.196389394,8.867318889,1.319639111
2019/5/5,5771.08,1278.55,5456.202301,1279.655188,0.194745357,9.416319038,1.354172962
2019/5/6,5717.66,1278.55,5564.486786,1277.545391,0.193117909,9.263441544,1.337511294
2019/5/7,5684.47,1281.2,5746.541351,1279.300216,0.191481812,9.051380795,1.316500968
2019/5/8,5755.72,1285.2,5823.297179,1280.835306,0.190177159,8.821465851,1.295237938
2019/5/9,5936.72,1286.1,5663.052376,1285.090227,0.189323838,8.613554374,1.277008681
2019/5/10,6146.91,1287.1,5658.487642,1286.653492,0.187690707,8.678774007,1.276293551
2019/5/11,6348.02,1287.1,5992.070282,1286.224247,0.186061706,8.827580677,1.281590699
2019/5/12,7248.31,1287.1,6209.515675,1288.151974,0.18434278,8.908175996,1.281467101
2019/5/13,6978.63,1295.6,6260.387743,1286.090469,0.182555962,15.32476591,1.67261095
2019/5/14,7823.11,1298.4,7182.785061,1296.317056,0.184702807,15.37423027,1.68513011
2019/5/15,7992.69,1299.1,7122.522856,1298.048212,0.183341903,20.39661877,1.933792879
2019/5/16,8206.9,1291.7,7775.158186,1299.03452,0.18151056,19.69898518,1.890918778
2019/5/17,7885.96,1280.8,7880.374026,1292.258485,0.182905752,19.14824621,1.871449807
2019/5/18,7362.22,1280.8,8294.545845,1280.032158,0.187515688,19.09238373,1.892120892
2019/5/19,7265.05,1280.8,7977.244757,1281.705197,0.185842464,20.26235317,1.940516847
2019/5/20,8193.7,1276.85,7258.9369,1279.938935,0.184141233,19.55099519,1.89740464
2019/5/21,8007.03,1271.15,7217.537711,1277.579003,0.183300219,25.52079924,2.162861088
2019/5/22,7952.5,1273.8,8264.778264,1270.791172,0.183397602,24.63704459,2.125646937
2019/5/23,7625.93,1283.65,8048.403534,1273.756374,0.182015887,23.58310107,2.071834709
2019/5/24,7880.29,1282.5,7865.083128,1283.987006,0.185555165,23.37957518,2.082834827
2019/5/25,8003.26,1282.5,7640.177313,1281.927712,0.183946296,22.80401751,2.048100234
2019/5/26,8071.45,1282.5,7939.968412,1283.240802,0.182191885,21.94137992,1.999385247
2019/5/27,8744.42,1282.5,7961.590448,1281.752514,0.180329379,21.08665986,1.950011351
2019/5/28,8770.06,1278.3,8030.535516,1283.143295,0.178181656,22.88759136,2.019442728
2019/5/29,8719.88,1281.65,8769.055426,1277.945884,0.177144243,21.965428,1.972574233
2019/5/30,8662.98,1280.95,8809.727551,1281.66806,0.169204938,21.13105772,1.890893789
2019/5/31,8272.46,1295.55,8681.799906,1281.277447,0.16855891,20.35583987,1.852338571
2019/6/1,8553.81,1295.55,8643.321131,1294.821179,0.184875587,20.45657199,1.944716111
2019/6/2,8554.8,1295.55,8337.430555,1296.486989,0.183139245,20.07240158,1.917301349
2019/6/3,8739.03,1317.1,8522.996112,1294.61372,0.181310119,19.33557752,1.872361041
2019/6/4,8134.92,1324.25,8510.301469,1317.655652,0.201581753,18.77206426,1.945277773
2019/6/5,7675.8,1335.05,8778.929953,1323.99622,0.202195756,20.00148871,2.011023651
2019/6/6,7786.04,1335.5,8195.474661,1334.839668,0.20573874,20.56667785,2.057027561
2019/6/7,7803.23,1340.65,7623.87594,1336.077304,0.204013712,19.862335,2.013004892
2019/6/8,7998.29,1340.65,7736.225884,1339.771357,0.203435707,19.14167874,1.973347651
2019/6/9,7931.34,1340.65,7876.599877,1341.636546,0.201746401,18.64731583,1.939595025
2019/6/10,7640.61,1328.6,8004.821243,1339.739161,0.200079939,18.03172673,1.899417486
2019/6/11,8020.38,1324.3,7864.376359,1329.394987,0.20507665,17.95430447,1.918856068
2019/6/12,7917.58,1332.35,7677.633129,1323.870562,0.204290346,18.14375169,1.925251491
2019/6/13,8173.06,1335.9,8044.360505,1332.269594,0.205462073,17.59373625,1.901274708
2019/6/14,8237.88,1351.25,7883.403151,1336.38552,0.204282859,17.30842439,1.880376139
2019/6/15,8693.6,1351.25,8149.743027,1350.282547,0.212945532,16.72376521,1.887127734
2019/6/16,8859.47,1351.25,8282.533617,1352.434758,0.211132794,17.16212014,1.903545739
2019/6/17,8978.99,1341.3,8674.246735,1350.075386,0.209353363,16.67182075,1.868234925
2019/6/18,9327.48,1341.35,8824.187708,1342.347658,0.212232093,16.14582249,1.851124442
2019/6/19,9076.18,1344.05,9010.03121,1340.662133,0.210436704,16.07262618,1.839095015
2019/6/20,9281.7,1379.5,9332.222456,1344.215906,0.208972823,15.84071777,1.819417355
2019/6/21,9531.35,1397.15,9063.355059,1379.483028,0.269600159,15.45022582,2.040927077
2019/6/22,10209.38,1397.15,9267.634369,1396.637321,0.289898105,15.14240248,2.095173926
2019/6/23,10668.63,1397.15,9540.696168,1398.010266,0.284894296,16.33547439,2.157286138
2019/6/24,10814.48,1405.7,10188.16941,1396.09267,0.280246288,16.42575642,2.145520278
2019/6/25,11017.5,1431.4,10657.05613,1406.636537,0.281186325,15.90992008,2.115100935
2019/6/26,11766.4,1403.95,10840.74768,1430.402806,0.334624583,15.46434104,2.274807394
2019/6/27,12932.55,1402.5,11009.31073,1404.951399,0.419606711,16.47956904,2.629626925
2019/6/28,11132.85,1409,11709.1598,1401.819651,0.407551884,19.27756852,2.80296439
2019/6/29,12374.35,1409,12918.16594,1409.115715,0.401400501,26.2955521,3.248853303
2019/6/30,11890.38,1409,11309.08493,1409.389392,0.390496448,30.25319078,3.437115586
2019/7/1,10737.73,1390.1,12214.61883,1408.155258,0.380463156,29.65840683,3.359156304
2019/7/2,10578.72,1391.05,11836.51511,1391.401366,0.415083169,32.71120865,3.684816432
2019/7/3,10805.4,1413.5,10967.67377,1389.591624,0.404237108,31.34155636,3.559412887
2019/7/4,11984.76,1414.9,10518.23042,1414.555868,0.457412158,30.10804506,3.711035685
2019/7/5,11160.49,1388.65,10594.16427,1414.26853,0.44484181,33.76684246,3.875681015
2019/7/6,10955.16,1388.65,12078.52665,1389.005292,0.523913623,34.49197492,4.250978185
2019/7/7,11232.04,1388.65,11388.33412,1388.733529,0.508243964,33.10359215,4.101792399
2019/7/8,11477.01,1400.1,10760.58279,1388.09512,0.493634401,31.85667812,3.965545639
2019/7/9,12313.08,1391.55,11078.03866,1400.868436,0.496670914,30.63511659,3.900714211
2019/7/10,12586.78,1408.3,11725.36664,1390.713433,0.492616169,31.40492264,3.933264889
2019/7/11,12099.9,1413.75,12314.74372,1408.899475,0.514498724,30.22408551,3.943380963
2019/7/12,11352.87,1407.6,12345.69686,1413.30663,0.503865176,29.65163879,3.865285009
2019/7/13,11803.97,1407.6,12233.92903,1407.826508,0.495210983,30.10436543,3.861089535
2019/7/14,11389.1,1407.6,11558.39843,1407.627244,0.482401949,29.41817797,3.767145656
2019/7/15,10186.96,1412.4,11547.28564,1407.285354,0.470353825,28.77803877,3.679111391
2019/7/16,10873.5,1409.85,11331.57509,1412.852344,0.461343965,32.35335315,3.863421309
2019/7/17,9397.72,1410.35,10516.39845,1409.309418,0.45129346,32.73846114,3.843781132
2019/7/18,9674.28,1417.45,10728.16878,1410.853687,0.441046541,39.53402599,4.175685024
2019/7/19,10638.56,1439.7,9230.703984,1416.955939,0.436121731,38.04655077,4.073441734
2019/7/20,10535.75,1439.7,9847.776897,1439.783375,0.475711842,40.52470159,4.39068109
2019/7/21,10764.9,1439.7,10679.53629,1439.881606,0.46454809,38.72570598,4.241456443
2019/7/22,10587.41,1427.75,10372.03925,1439.262982,0.454021241,37.15147878,4.107013577
2019/7/23,10323.62,1425.55,10783.03673,1428.432651,0.458168429,35.66988506,4.042624789
2019/7/24,9844.3,1426.95,10751.68477,1424.785744,0.44861729,34.44237663,3.930832695
2019/7/25,9772.17,1416.1,10244.79625,1427.592995,0.4391569,33.96166128,3.861929295
2019/7/26,9875.17,1420.4,9739.694543,1415.752857,0.441214053,32.56241517,3.790381928
2019/7/27,9848.65,1420.4,9889.702726,1420.361814,0.43361908,31.22918668,3.679887388
2019/7/28,9473.99,1420.4,9918.692558,1420.734105,0.424838769,29.94997389,3.567059019
2019/7/29,9530,1419.05,9718.85706,1419.797944,0.416454238,29.37838893,3.497821404
2019/7/30,9501.33,1425.9,9507.629833,1419.777188,0.408661512,28.18108133,3.393600347
2019/7/31,9589.13,1427.55,9631.726904,1425.074153,0.404723343,27.04242451,3.308277565
2019/8/1,10084.7,1406.8,9426.767652,1428.224476,0.397450444,25.95798334,3.212010585
2019/8/2,10407.17,1441.75,9518.038206,1406.569858,0.426299263,25.88582365,3.321913237
2019/8/3,10529.55,1441.75,10163.98658,1441.198801,0.535893441,25.18099036,3.673462613
2019/8/4,10814.57,1441.75,10433.56801,1442.721374,0.522959473,24.18155887,3.556118006
2019/8/5,10980.23,1465.25,10440.49437,1440.527289,0.510673489,23.43138166,3.45915964
2019/8/6,11787.99,1465.25,10815.29835,1466.194675,0.554443747,22.51679844,3.533312623
2019/8/7,11465.67,1506.05,11062.81157,1464.57034,0.540917416,23.7069384,3.580990904
2019/8/8,11960.82,1495.75,11712.10284,1505.873884,0.709198642,23.09834828,4.047384
2019/8/9,11996.41,1497.7,11449.89292,1496.558886,0.701468477,22.82956536,4.00177716
2019/8/10,11856.64,1497.7,12009.86765,1496.410838,0.682077637,21.8762852,3.862813082
2019/8/11,11282.22,1497.7,11997.2303,1499.124592,0.663377445,21.03784662,3.73577742
2019/8/12,11566.84,1504.7,11816.60553,1496.322842,0.645574966,21.27067231,3.705646171
2019/8/13,11386.26,1498.4,11326.35829,1505.624849,0.633499422,20.59004723,3.611617784
2019/8/14,10858.12,1513.25,11561.37427,1498.035808,0.621498706,19.84876385,3.512261528
2019/8/15,10016.96,1515.65,11360.30607,1512.797053,0.627555648,20.05194364,3.547352602
2019/8/16,10302.17,1515.25,10899.07851,1516.629514,0.612109728,21.95588237,3.665979976
2019/8/17,10359.44,1515.25,10058.65927,1513.850361,0.596933487,21.34002436,3.569114056
2019/8/18,10214.52,1515.25,10214.44638,1516.722523,0.582406842,20.46594385,3.45246372
2019/8/19,10317.6,1496.6,10359.49784,1513.883842,0.56846542,19.72776666,3.348813693
2019/8/20,10917.26,1504.55,10308.23115,1497.72112,0.588090349,18.91963355,3.335633958
2019/8/21,10760.56,1503.25,10268.67447,1503.800264,0.579740141,19.47652797,3.360256697
2019/8/22,10129.4,1502.05,10818.40823,1503.368874,0.566243752,18.78109035,3.261084953
2019/8/23,10111.98,1503.8,10870.13095,1502.516428,0.553238717,19.61241395,3.29398645
2019/8/24,10405.81,1503.8,10207.50264,1502.746427,0.54079977,18.80843531,3.189294199
2019/8/25,10143.8,1503.8,9961.245744,1505.144717,0.528619626,18.32906198,3.112732223
2019/8/26,10135.06,1503.8,10380.41294,1502.332004,0.51687915,17.88965958,3.040853833
2019/8/27,10360.28,1532.95,10320.08519,1505.037993,0.505535503,17.13298989,2.943014552
2019/8/28,10171.95,1537.15,10078.45764,1531.770369,0.568623249,16.56928974,3.069476074
2019/8/29,9717.82,1540.2,10202.17166,1537.772082,0.55691448,16.03656233,2.988476831
2019/8/30,9484.55,1528.4,10309.8887,1540.117039,0.544954252,16.36619996,2.986441069
2019/8/31,9577.99,1528.4,9831.252123,1527.951081,0.54503355,15.97543528,2.950787725
2019/9/1,9600.9,1528.4,9305.236265,1529.254626,0.532844694,15.29969726,2.855234228
2019/9/2,9769.79,1525.95,9537.422665,1527.193564,0.521056582,14.614012,2.759479507
2019/9/3,10386.64,1537.85,9793.17998,1527.212328,0.510262992,14.05731887,2.678232549
2019/9/4,10621.29,1546.1,9716.750834,1536.553525,0.510592198,15.24632132,2.790099051
2019/9/5,10584.16,1529.1,10194.23924,1546.944996,0.504802815,14.77733125,2.731233864
2019/9/6,10577.8,1523.7,10755.71878,1528.900045,0.51812085,14.14901469,2.70756339
2019/9/7,10317.47,1523.7,10718.20614,1523.282992,0.509491959,13.52243212,2.624799123
2019/9/8,10487.21,1523.7,10388.45681,1524.561342,0.498495221,13.27740568,2.572687948
2019/9/9,10406.31,1509.2,10283.70585,1522.459408,0.487827238,12.77402754,2.496300978
2019/9/10,10313.66,1498.25,10672.28686,1510.647222,0.495318776,12.23826869,2.462081288
2019/9/11,10101.03,1490.65,10365.40763,1496.963632,0.495234905,11.73217357,2.410431884
2019/9/12,10159.32,1515.2,10155.40855,1491.581532,0.489819582,11.46436235,2.369698118
2019/9/13,10420.16,1503.1,10219.40897,1514.474267,0.531329715,10.92383272,2.409181796
2019/9/14,10363.9,1503.1,10254.34261,1503.401766,0.532702754,10.70462983,2.387966874
2019/9/15,10361.33,1503.1,10251.25943,1503.271824,0.521078981,10.22416202,2.308158558
2019/9/16,10310.43,1497.2,10353.19514,1502.39757,0.509822269,9.729881107,2.227220254
2019/9/17,10265.63,1502.1,10529.0844,1498.274694,0.502055819,9.283810832,2.158932896
2019/9/18,10190.36,1503.5,10250.10641,1500.751539,0.493248259,8.851240601,2.08946381
2019/9/19,10157.59,1500.7,10130.72657,1504.743637,0.482932164,8.474100318,2.022971974
2019/9/20,10275.88,1501.9,10311.07433,1499.729982,0.473477812,8.076139881,1.955472588
2019/9/21,10173.11,1501.9,10236.11764,1502.344852,0.46360706,7.739348542,1.894206067
2019/9/22,9979.49,1501.9,10117.72806,1501.959998,0.45388599,7.470373969,1.841384827
2019/9/23,10033.05,1522.1,10173.59839,1501.273377,0.444381323,7.428092423,1.816839437
2019/9/24,9683.38,1520.65,10141.0426,1522.872059,0.468971785,7.100955747,1.824869281
2019/9/25,8553.61,1528.75,9955.753453,1519.699091,0.459408344,7.693243564,1.879984118
2019/9/26,8432.23,1506.4,9579.653823,1529.554425,0.454943455,14.4962711,2.568070024
2019/9/27,8055.64,1489.9,8726.641128,1505.985174,0.486765478,14.05023495,2.615180555
2019/9/28,8193.9,1489.9,8443.527219,1490.064525,0.499879892,14.42958102,2.685713573
2019/9/29,8225,1489.9,7900.365972,1489.990745,0.489380204,13.97541085,2.615203512
2019/9/30,8056.74,1485.3,8237.080274,1489.480124,0.479150881,13.45018825,2.538635373
2019/10/1,8307.74,1473.45,8357.739042,1485.93842,0.471118404,13.15881502,2.489851387
2019/10/2,8322.92,1492.6,7966.219578,1472.786403,0.47365714,13.02901665,2.484207471
2019/10/3,8382.03,1517.1,8202.602449,1492.948714,0.495298739,12.54923248,2.493114322
2019/10/4,8236.17,1499.15,8460.529348,1516.679383,0.535946719,12.10204463,2.546772685
2019/10/5,8155.48,1499.15,8421.17001,1499.565207,0.552415563,11.82091527,2.55539773
2019/10/6,8147.69,1499.15,8094.290295,1498.848438,0.540447535,11.45235724,2.487850123
2019/10/7,7869.74,1501.25,8181.28257,1499.183947,0.528857435,11.04365399,2.416716476
2019/10/8,8212.02,1505.85,8273.163382,1501.381202,0.517956383,11.20536435,2.409126394
2019/10/9,8190,1507.25,7804.279041,1505.438764,0.508687084,11.54311904,2.423187068
2019/10/10,8587.92,1494.8,8096.274946,1507.741409,0.498150329,11.1389268,2.355601845
2019/10/11,8586.9,1479.15,8311.49685,1494.363693,0.501066542,11.66668804,2.417806243
2019/10/12,8269.73,1479.15,8626.105669,1479.601606,0.511898105,11.25158464,2.399930178
2019/10/13,8308.01,1479.15,8459.553464,1478.75692,0.501163295,11.49379554,2.400055926
2019/10/14,8283.76,1490.6,8304.977781,1479.325354,0.490719364,11.08779775,2.33259449
2019/10/15,8353.54,1487.8,8408.642266,1490.477317,0.491578345,10.70619535,2.294108496
2019/10/16,8162.16,1485.1,8207.607968,1487.744812,0.482126189,10.34816014,2.23363359
2019/10/17,8002.51,1492.65,8285.259337,1485.298533,0.472870586,10.25339858,2.201937917
2019/10/18,8076.78,1490,8277.23446,1492.202267,0.467775151,10.09537447,2.173100392
2019/10/19,7954.15,1490,8023.46126,1490.520771,0.458813689,9.768401206,2.117044212
2019/10/20,7960.04,1490,7949.382288,1489.446298,0.449381885,9.558214108,2.072507725
2019/10/21,8231.06,1491.65,7997.371201,1490.405277,0.440149322,9.228956789,2.015469938
2019/10/22,8222.52,1485.35,8062.391141,1491.369647,0.431274694,9.373537776,2.010614244
2019/10/23,8026.76,1494.45,8130.484285,1485.437378,0.425922915,9.056832044,1.964055066
2019/10/24,7469.56,1496.55,8172.58501,1494.429431,0.424063057,9.04433089,1.958409203
2019/10/25,7431.88,1513.45,8156.347473,1496.348248,0.415632211,10.95015668,2.133363033
2019/10/26,8666.79,1513.45,7486.982909,1513.573535,0.43097759,10.58772535,2.136134911
2019/10/27,9259.8,1513.45,7290.714618,1513.256587,0.422177429,21.41607733,3.0068895
2019/10/28,9551.54,1492.4,8646.820202,1513.60646,0.413534677,22.5769335,3.055543309
2019/10/29,9218.76,1486.75,9396.715522,1492.442654,0.44230085,21.85964951,3.109427849
2019/10/30,9433.35,1492.1,9506.487732,1486.604177,0.43617874,21.46079248,3.059532877
2019/10/31,9164.62,1510.95,9128.209225,1492.193261,0.429663896,20.66469404,2.979743773
2019/11/1,9147.98,1508.8,9499.668744,1510.615133,0.450199319,20.16219898,3.01280737
2019/11/2,9252.99,1508.8,9241.365586,1509.160052,0.441609625,19.2957735,2.919109331
2019/11/3,9301.18,1508.8,9046.243214,1508.425276,0.43277638,18.52979353,2.831829262
2019/11/4,9206.16,1509.45,9217.351646,1509.032187,0.424108576,17.79221959,2.74696795
2019/11/5,9418.05,1488.95,9414.931502,1509.306774,0.415641857,17.16286074,2.670880625
2019/11/6,9310.19,1486.05,9196.880332,1489.107115,0.442081674,16.68338195,2.715771974
2019/11/7,9343.34,1484.25,9299.107565,1485.96304,0.434075961,16.13561418,2.646522669
2019/11/8,9204.24,1464.15,9380.684658,1484.188117,0.425777361,15.54714651,2.572862804
2019/11/9,8766.04,1464.15,9424.360955,1464.491215,0.451427492,15.10199822,2.611026079
2019/11/10,8809.41,1464.15,9108.320943,1463.62863,0.442502201,15.51971991,2.620593486
2019/11/11,9037.12,1458.7,8749.804214,1464.66729,0.433780779,14.96702011,2.548019944
2019/11/12,8717.81,1452.05,8899.632384,1458.274262,0.427840782,14.65298738,2.503826189
2019/11/13,8801.52,1462.9,9002.435158,1452.343817,0.423315041,14.67806359,2.492678296
2019/11/14,8762.42,1466.65,8666.206371,1462.642504,0.4249825,14.18437217,2.455220958
2019/11/15,8632.32,1466.9,8847.812638,1466.661148,0.417762977,13.70789691,2.393042377
2019/11/16,8457.69,1466.9,8795.87206,1467.057987,0.409565747,13.34607733,2.337968377
2019/11/17,8482.7,1466.9,8578.953047,1466.541744,0.401515711,13.08021651,2.291705137
2019/11/18,8503.93,1467.65,8455.457053,1467.3243,0.393606459,12.63203897,2.229809885
2019/11/19,8175.99,1468.45,8531.163968,1467.164375,0.385862444,12.19947466,2.169635709
2019/11/20,8120.8,1471.7,8484.353322,1468.829237,0.378244922,12.43515326,2.168763143
2019/11/21,8081.81,1467.05,8155.08865,1471.390234,0.371566728,12.0413541,2.115222574
2019/11/22,7617.07,1464.45,8146.098207,1467.201296,0.366111676,11.64869628,2.065120751
2019/11/23,7286.35,1464.45,8092.198034,1464.469923,0.359392699,12.65666681,2.132771352
2019/11/24,7324.03,1464.45,7611.603048,1464.208708,0.352116587,13.02117866,2.141255002
2019/11/25,6907.4,1458.4,7287.748575,1464.797475,0.34493824,12.58348758,2.083392919
2019/11/26,7130.25,1454.65,7321.027813,1458.011066,0.34135145,13.48608777,2.145575824
2019/11/27,7163.63,1454.35,6929.862004,1455.016707,0.335706536,13.37910661,2.119304964
2019/11/28,7523.83,1454.65,7104.488305,1454.027164,0.328750833,12.92702742,2.06149728
2019/11/29,7431,1460.15,7155.484287,1454.805699,0.321872499,13.38559556,2.075681838
2019/11/30,7757.47,1460.15,7534.387107,1460.06704,0.317983202,13.0083677,2.033824577
2019/12/1,7557.72,1460.15,7445.669232,1460.057421,0.31124854,13.24184241,2.030148793
2019/12/2,7402.69,1461.15,7722.310905,1460.341705,0.304588353,13.08624108,1.996476052
2019/12/3,7309.59,1477.3,7575.205148,1460.822825,0.298088402,12.83695966,1.956156636
2019/12/4,7296.77,1475.1,7433.815067,1477.461767,0.317736817,12.48631964,1.991824153
2019/12/5,7192.85,1475.95,7281.245608,1475.004592,0.311765626,12.07480185,1.940234046
2019/12/6,7395.97,1459.65,7278.12669,1475.912359,0.305433133,11.77455097,1.896401326
2019/12/7,7547.19,1459.65,7233.837298,1459.907441,0.324333291,11.65410649,1.944174558
2019/12/8,7504.83,1459.65,7383.863946,1459.242116,0.317970054,11.40240717,1.904107145
2019/12/9,7522.39,1461.7,7508.603707,1460.05161,0.31169855,11.04870668,1.85576557
2019/12/10,7337.42,1464.95,7538.490051,1461.293786,0.305878125,10.68458584,1.807811132
2019/12/11,7220.76,1466.8,7543.58386,1465.179176,0.300722474,10.61461877,1.786632145
2019/12/12,7202.31,1467.8,7305.573669,1466.688352,0.294996668,10.39252648,1.750931375
